nested_field2_size,nas_eps_seq_no_value,nas_eps_emm_esm_msg_cont_value,nas_eps_emm_imeisv_req_unmaskedvalue,gsm_a_dtap_time_zone_time_value,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,gsm_a_common_elem_id_unmaskedvalue,nested_field3_value,nested_field1_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_spare_bits_value,nested_field5_show,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nested_field1_show,gsm_a_len_show,nested_field4_size,nas_eps_emm_odd_even_unmaskedvalue,nas_eps_seq_no_show,gsm_a_dtap_text_string_show,nested_field5_size,nas_eps_emm_m_tmsi_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,e212_tai_mnc_value,nas_eps_emm_res_show,label
17.0,28.0,57.0,1.0,327020325730.5,240.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,184.0,82.0,72.0,190.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,392.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,56.0,7.0,7.0,1.0,44.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,511.0,37.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,35.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,21.0,1.0,327020325730.5,244.0,82.0,61.0,104.0,3.0,20.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,15.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226064.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327020122134.0,244.0,384.0,0.0,29.0,3.0,101.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,485.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,15.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226064.0,100.0,17.0,2.0,1.0,71.0,1
3.0,19.0,0.0,1.0,327020325730.5,244.0,30.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,15.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226064.0,100.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,66.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,177.0,82.0,72.0,183.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,215.0,7.0,0.0,1.0,71.0,1
3.0,23.0,0.0,1.0,327020325730.5,244.0,464.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,15.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221226064.0,100.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,168.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,128.0,82.0,72.0,134.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,320.0,7.0,0.0,1.0,71.0,1
3.0,25.0,0.0,1.0,327020325730.5,244.0,226.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,15.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221226064.0,100.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,172.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,107.0,82.0,72.0,113.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,324.0,7.0,0.0,1.0,71.0,1
3.0,27.0,0.0,1.0,327020325730.5,244.0,26.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,15.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221226064.0,100.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,108.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,171.0,82.0,72.0,177.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,260.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,82.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,97.0,82.0,72.0,103.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,232.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,1.0,6.0,4.0,1.0,3.0,244.0,92.0,72.0,253.0,44.0,2.0,11.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,163.0,7.0,7.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,125.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,49.0,82.0,72.0,55.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,277.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,21.0,7.0,7.0,1.0,10.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,133.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,22.0,1.0,327020325730.5,244.0,361.0,48.0,104.0,3.0,21.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,2.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221225527.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327020122490.0,244.0,184.0,0.0,30.0,3.0,102.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,225.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,2.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221225527.0,87.0,17.0,2.0,1.0,71.0,0
4.0,19.0,57.0,1.0,327020325730.5,244.0,467.0,121.0,104.0,3.0,160.0,8.0,6.0,2.0,1.0,3.0,244.0,73.0,72.0,252.0,44.0,11.0,6.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,233.0,27.0,1.0,0.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,257.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,2.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221225527.0,87.0,17.0,5.0,1.0,71.0,0
7.0,21.0,22.0,1.0,327020325730.5,244.0,431.0,117.0,104.0,3.0,21.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,4.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,23.0,57.0,1.0,327020127495.0,244.0,518.0,0.0,31.0,3.0,103.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,5.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,23.0,57.0,1.0,327020325730.5,244.0,2.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,2.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221225527.0,87.0,17.0,2.0,1.0,71.0,0
3.0,24.0,0.0,1.0,327020325730.5,244.0,432.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,2.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221225527.0,87.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,237.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,137.0,82.0,72.0,143.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,389.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,51.0,7.0,7.0,1.0,39.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,526.0,41.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,39.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,23.0,1.0,327020325730.5,244.0,3.0,88.0,104.0,3.0,22.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,43.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226893.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327020223062.0,244.0,103.0,0.0,32.0,3.0,106.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,245.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,43.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226893.0,128.0,17.0,2.0,1.0,71.0,1
3.0,19.0,0.0,1.0,327020325730.5,244.0,36.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,43.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226893.0,128.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,142.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,134.0,82.0,72.0,140.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,294.0,7.0,0.0,1.0,71.0,1
3.0,23.0,0.0,1.0,327020325730.5,244.0,67.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,43.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221226893.0,128.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,10.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,44.0,82.0,72.0,50.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,156.0,7.0,0.0,1.0,71.0,1
3.0,25.0,0.0,1.0,327020325730.5,244.0,110.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,43.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221226893.0,128.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,120.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,31.0,82.0,72.0,37.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,272.0,7.0,0.0,1.0,71.0,1
3.0,27.0,0.0,1.0,327020325730.5,244.0,171.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,43.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221226893.0,128.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,114.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,118.0,82.0,72.0,124.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,266.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,152.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,45.0,82.0,72.0,51.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,304.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,50.0,7.0,7.0,1.0,38.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,74.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,24.0,1.0,327020325730.5,244.0,185.0,83.0,104.0,3.0,23.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,38.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226712.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327020221285.0,244.0,172.0,0.0,33.0,3.0,105.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,463.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,38.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226712.0,123.0,17.0,2.0,1.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,54.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,38.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226712.0,123.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,127.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,64.0,82.0,72.0,70.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,279.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,72.0,7.0,7.0,1.0,60.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,414.0,22.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,20.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,25.0,1.0,327020325730.5,244.0,489.0,107.0,104.0,3.0,24.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,62.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221227365.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327020327140.0,244.0,548.0,0.0,34.0,3.0,108.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,131.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,62.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221227365.0,146.0,17.0,2.0,1.0,71.0,1
3.0,19.0,0.0,1.0,327020325730.5,244.0,294.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,62.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221227365.0,146.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,23.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,227.0,82.0,72.0,233.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,170.0,7.0,0.0,1.0,71.0,1
3.0,23.0,0.0,1.0,327020325730.5,244.0,364.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,62.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221227365.0,146.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,122.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,150.0,82.0,72.0,156.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,274.0,7.0,0.0,1.0,71.0,1
3.0,25.0,0.0,1.0,327020325730.5,244.0,341.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,62.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221227365.0,146.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,161.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,88.0,82.0,72.0,94.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,313.0,7.0,0.0,1.0,71.0,1
3.0,27.0,0.0,1.0,327020325730.5,244.0,522.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,62.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221227365.0,146.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,185.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,157.0,82.0,72.0,163.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,337.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,177.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,16.0,82.0,72.0,22.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,329.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,40.0,7.0,7.0,1.0,28.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,386.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,26.0,1.0,327020325730.5,244.0,479.0,59.0,104.0,3.0,25.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,13.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221225902.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327020324321.0,244.0,403.0,0.0,35.0,3.0,107.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,454.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,13.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221225902.0,98.0,17.0,2.0,1.0,71.0,1
3.0,19.0,0.0,1.0,327020325730.5,244.0,296.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,13.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221225902.0,98.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,98.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,202.0,82.0,72.0,208.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,250.0,7.0,0.0,1.0,71.0,1
3.0,23.0,0.0,1.0,327020325730.5,244.0,308.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,13.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221225902.0,98.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,208.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,127.0,82.0,72.0,133.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,360.0,7.0,0.0,1.0,71.0,1
3.0,25.0,0.0,1.0,327020325730.5,244.0,66.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,13.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221225902.0,98.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,199.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,68.0,82.0,72.0,74.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,351.0,7.0,0.0,1.0,71.0,1
3.0,27.0,0.0,1.0,327020325730.5,244.0,89.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,13.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221225902.0,98.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,18.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,12.0,82.0,72.0,18.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,165.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,86.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,162.0,82.0,72.0,168.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,238.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,62.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,126.0,82.0,72.0,132.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,211.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,96.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,174.0,82.0,72.0,180.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,248.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,224.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,224.0,82.0,72.0,230.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,376.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,93.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,114.0,82.0,72.0,120.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,245.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,52.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,51.0,82.0,72.0,57.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,200.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,63.0,7.0,7.0,1.0,51.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,201.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,27.0,1.0,327020325730.5,244.0,33.0,72.0,104.0,3.0,26.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,27.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226319.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327030000571.0,244.0,48.0,0.0,36.0,3.0,109.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,69.0,27.0,253.0,44.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226319.0,112.0,17.0,7.0,1.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,512.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,27.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226319.0,112.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,214.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,225.0,82.0,72.0,231.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,366.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,29.0,7.0,7.0,1.0,18.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,195.0,34.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,32.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,28.0,1.0,327020325730.5,244.0,301.0,111.0,104.0,3.0,27.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,66.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221227426.0,219.0,27.0,4.0,0.0,71.0,0
