per_enum_index_show,per_extension_bit_name,per_extension_bit_showname,lte-rrc_dedicatedInfoType_size,lte-rrc_UL_DCCH_Message_element_size,per_extension_bit_pos,lte-rrc_c1_showname,lte-rrc_rsrqResult_r9_show,lte-rrc_rrc_TransactionIdentifier_value,lte-rrc_c1_show,lte-rrc_rlf_InfoAvailable_r10_pos,lte-rrc_ulInformationTransfer_r8_element_size,per_num_sequence_extensions_value,lte-rrc_dedicatedInfoType_pos,lte-rrc_dlInformationTransfer_r8_element_size,lte-rrc_rrcConnectionSetupComplete_r8_element_size,lte-rrc_rrc_TransactionIdentifier_pos,per_octet_string_length_show,per_sequence_of_length_pos,lte-rrc_trackingAreaCode_value,per_enum_index_value,lte-rrc_ueCapabilityInformation_element_pos,per_octet_string_length_showname,lte-rrc_securityModeComplete_element_name,per_enum_index_showname,lte-rrc_ue_CapabilityRequest_showname,lte-rrc_DL_DCCH_Message_element_size,lte-rrc_m_TMSI_value,lte-rrc_betaOffset_ACK_Index_value,lte-rrc_dedicatedInfoNASList_value,lte-rrc_establishmentCause_value,lte-rrc_dedicatedInfoNAS_pos,lte-rrc_criticalExtensions_value,lte-rrc_cellIdentity_showname,per_optional_field_bit_showname,lte-rrc_DL_DCCH_Message_element_pos,per_sequence_of_length_name,lte-rrc_securityModeCommand_r8_element_name,lte-rrc_securityModeComplete_r8_element_pos,per_choice_index_pos,per_sequence_of_length_value,lte-rrc_message_element_name,per_choice_index_value,lte-rrc_dedicatedInfoType_value,per_octet_string_length_value,lte-rrc_dlInformationTransfer_element_name,lte-rrc_c1_size,lte-rrc_shortMAC_I_value,lte-rrc_systemInformationBlockType1_element_showname,lte-rrc_dedicatedInfoNAS_show,label
0.0,1.0,4.0,14.0,35.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,34.0,46.0,32.0,43.0,2.0,27.0,49.0,9.0,1.0,0.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,192.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,5.0,1.0,35.0,4.0,1.0,86.0,1
3.0,1.0,4.0,4.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,4.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,41.0,7.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,1.0,1.0,0.0,5.0,4.0,1.0,74.0,1
3.0,1.0,4.0,12.0,13.0,45.0,18.0,31.0,28.0,9.0,81.0,12.0,3.0,49.0,37.0,31.5,40.0,11.0,43.0,2.0,27.0,49.0,0.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,281.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,130.0,2.0,1.0,13.0,4.0,1.0,75.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,78.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,73.0,2.0,0.0,38.0,4.0,1.0,49.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,51.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,51.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,50.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,13.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,26.0,49.0,12.0,1.0,4.0,1.0,5.0,12.0,2.0,32.0,18.0,47.0,246.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
0.0,1.0,4.0,14.0,35.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,34.0,46.0,32.0,43.0,2.0,27.0,49.0,9.0,1.0,0.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,191.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,5.0,1.0,35.0,4.0,1.0,85.0,1
3.0,1.0,4.0,4.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,4.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,41.0,7.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,1.0,1.0,0.0,5.0,4.0,1.0,74.0,1
3.0,1.0,4.0,12.0,13.0,45.0,18.0,31.0,28.0,9.0,81.0,12.0,3.0,49.0,37.0,31.5,40.0,11.0,43.0,2.0,27.0,49.0,0.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,281.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,130.0,2.0,1.0,13.0,4.0,1.0,75.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,74.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,69.0,2.0,0.0,38.0,4.0,1.0,45.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,51.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,51.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,50.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,11.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,1.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,1
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,26.0,49.0,12.0,1.0,4.0,1.0,5.0,12.0,2.0,32.0,18.0,47.0,246.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,1
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,1
0.0,1.0,4.0,14.0,35.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,34.0,46.0,32.0,43.0,2.0,27.0,49.0,9.0,1.0,0.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,190.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,5.0,1.0,35.0,4.0,1.0,83.0,1
3.0,1.0,4.0,4.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,4.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,41.0,7.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,1.0,1.0,0.0,5.0,4.0,1.0,74.0,1
3.0,1.0,4.0,12.0,13.0,45.0,18.0,31.0,28.0,9.0,81.0,12.0,3.0,49.0,37.0,31.5,40.0,11.0,43.0,2.0,27.0,49.0,0.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,281.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,130.0,2.0,1.0,13.0,4.0,1.0,75.0,1
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,81.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,76.0,2.0,0.0,38.0,4.0,1.0,52.0,1
3.0,1.0,4.0,4.0,5.0,45.0,18.0,31.0,28.0,9.0,81.0,4.0,3.0,51.0,37.0,31.5,40.0,3.0,43.0,2.0,27.0,49.0,8.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,51.0,259.0,2.0,11.0,40.0,1.0,1.0,50.0,50.0,9.0,1.0,14.0,2.0,1.0,1.0,5.0,4.0,1.0,76.0,1
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,34.0,9.0,1.0,33.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,34.0,9.0,1.0,30.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,34.0,9.0,1.0,28.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,34.0,9.0,1.0,27.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,34.0,9.0,1.0,29.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,34.0,9.0,1.0,26.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,1.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,10.0,40.0,0.0,1.0,50.0,34.0,4.0,1.0,17.0,184.0,9.0,1.0,0.0,4.0,1.0,264.0,1
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,12.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,0
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,1.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,0.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,0
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,0
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,26.0,49.0,12.0,1.0,4.0,1.0,5.0,12.0,2.0,32.0,18.0,47.0,246.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,0
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,0
0.0,1.0,4.0,14.0,24.0,45.0,9.0,31.0,20.0,4.0,70.0,12.0,3.0,43.0,37.0,23.0,46.0,21.0,43.0,2.0,27.0,49.0,4.0,1.0,0.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,186.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,5.0,1.0,24.0,4.0,1.0,0.0,0
3.0,1.0,4.0,37.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,37.0,31.5,40.0,36.0,43.0,2.0,27.0,49.0,10.0,1.0,5.0,1.0,38.0,22.0,2.0,32.0,19.0,41.0,34.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,29.0,2.0,0.0,38.0,4.0,1.0,5.0,0
3.0,1.0,4.0,12.0,13.0,45.0,18.0,31.0,28.0,9.0,81.0,12.0,3.0,49.0,37.0,31.5,40.0,11.0,43.0,2.0,27.0,49.0,0.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,49.0,280.0,2.0,11.0,40.0,1.0,1.0,50.0,48.0,9.0,1.0,14.0,129.0,2.0,1.0,13.0,4.0,1.0,73.0,0
3.0,1.0,4.0,25.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,25.0,31.5,40.0,24.0,43.0,2.0,27.0,49.0,5.0,1.0,5.0,1.0,26.0,22.0,2.0,32.0,19.0,41.0,27.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,22.0,1.0,0.0,26.0,4.0,1.0,241.0,0
3.0,1.0,4.0,20.0,21.0,45.0,18.0,31.0,28.0,9.0,81.0,20.0,3.0,51.0,37.0,31.5,40.0,19.0,43.0,2.0,27.0,49.0,2.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,51.0,321.0,2.0,11.0,40.0,1.0,1.0,50.0,50.0,9.0,1.0,14.0,170.0,3.0,1.0,21.0,4.0,1.0,250.0,0
0.0,0.0,1.0,14.0,14.0,41.0,10.0,31.0,30.0,6.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,0.0,49.0,12.0,1.0,0.0,1.0,2.0,22.0,2.0,32.0,19.0,47.0,229.0,2.0,3.0,40.0,1.0,0.0,50.0,40.0,9.0,1.0,8.0,184.0,9.0,1.0,2.0,4.0,1.0,264.0,0
3.0,1.0,4.0,14.0,1.0,45.0,11.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,48.0,21.0,43.0,2.0,27.0,49.0,12.0,0.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,11.0,40.0,1.0,1.0,49.0,48.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,0
3.0,1.0,4.0,14.0,14.0,45.0,14.0,31.0,38.0,7.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,41.0,2.0,27.0,49.0,12.0,1.0,5.0,0.0,2.0,22.0,2.0,32.0,19.0,47.0,230.0,2.0,3.0,40.0,0.0,1.0,50.0,40.0,0.0,1.0,10.0,184.0,9.0,1.0,2.0,4.0,1.0,264.0,0
3.0,1.0,4.0,14.0,14.0,45.0,15.0,31.0,38.0,7.0,81.0,12.0,3.0,43.0,37.0,31.5,50.0,21.0,51.0,2.0,27.0,50.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,231.0,2.0,1.0,40.0,0.0,1.0,50.0,50.0,1.0,1.0,10.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,0
4.0,0.0,3.0,14.0,14.0,42.0,2.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,15.0,49.0,12.0,1.0,4.0,1.0,100.0,22.0,0.0,13.0,19.0,47.0,209.0,2.0,2.0,40.0,0.0,1.0,50.0,40.0,7.0,1.0,3.0,184.0,9.0,1.0,100.0,4.0,1.0,264.0,0
3.0,1.0,4.0,14.0,15.0,45.0,18.0,31.0,28.0,9.0,81.0,14.0,3.0,62.0,37.0,31.5,40.0,13.0,43.0,2.0,27.0,49.0,1.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,62.0,313.0,2.0,11.0,40.0,1.0,1.0,50.0,61.0,9.0,1.0,14.0,162.0,2.0,1.0,15.0,4.0,1.0,221.0,0
3.0,1.0,4.0,14.0,14.0,45.0,16.0,31.0,48.0,9.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,43.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,258.0,2.0,3.0,44.0,1.0,1.0,50.0,44.0,9.0,1.0,14.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,0
0.0,0.0,0.0,14.0,19.0,49.0,17.0,0.0,58.0,11.0,81.0,12.0,1.0,43.0,37.0,31.5,48.0,21.0,56.0,2.0,0.0,49.0,12.0,1.0,0.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,335.0,0.0,5.0,40.0,0.0,1.0,50.0,48.0,7.0,1.0,18.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,0
3.0,1.0,4.0,39.0,14.0,45.0,0.0,31.0,8.0,1.0,81.0,12.0,3.0,41.0,39.0,31.5,40.0,38.0,43.0,2.0,27.0,49.0,11.0,1.0,5.0,1.0,40.0,22.0,2.0,32.0,19.0,41.0,89.0,2.0,3.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,2.0,84.0,2.0,0.0,40.0,4.0,1.0,167.0,0
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,0
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,15.0,2.0,32.0,12.0,47.0,250.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,0
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,0
3.0,1.0,4.0,14.0,30.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,29.0,46.0,28.0,43.0,2.0,27.0,49.0,7.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,131.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,30.0,4.0,1.0,120.0,0
1.0,1.0,4.0,14.0,14.0,45.0,6.0,31.0,28.0,5.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,1.0,49.0,12.0,1.0,1.0,1.0,1.0,22.0,2.0,32.0,19.0,47.0,228.0,2.0,6.0,40.0,1.0,1.0,50.0,40.0,9.0,1.0,5.0,184.0,9.0,1.0,1.0,4.0,1.0,264.0,0
3.0,1.0,4.0,14.0,14.0,45.0,19.0,31.0,28.0,4.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,12.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,2.0,12.0,40.0,1.0,1.0,50.0,40.0,9.0,0.0,34.0,184.0,9.0,1.0,14.0,4.0,1.0,264.0,0
1.0,1.0,4.0,14.0,14.0,45.0,13.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,1.0,4.0,49.0,12.0,1.0,1.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,339.0,0.0,4.0,40.0,0.0,1.0,50.0,34.0,2.0,1.0,12.0,184.0,9.0,1.0,14.0,4.0,0.0,264.0,0
3.0,1.0,4.0,14.0,14.0,45.0,12.0,31.0,28.0,0.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,34.0,2.0,27.0,49.0,12.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,5.0,2.0,1.0,40.0,0.0,1.0,50.0,34.0,0.0,1.0,1.0,184.0,9.0,1.0,32.0,4.0,1.0,264.0,0
4.0,1.0,4.0,14.0,14.0,45.0,7.0,31.0,28.0,1.0,81.0,12.0,3.0,43.0,37.0,31.5,40.0,21.0,43.0,2.0,20.0,49.0,12.0,1.0,4.0,1.0,5.0,15.0,2.0,32.0,12.0,47.0,250.0,2.0,12.0,40.0,1.0,1.0,50.0,35.0,9.0,1.0,12.0,184.0,9.0,1.0,6.0,4.0,1.0,264.0,0
3.0,0.0,2.0,14.0,14.0,45.0,8.0,31.0,60.0,3.0,81.0,12.0,3.0,43.0,37.0,31.5,44.0,21.0,46.0,2.0,6.0,49.0,12.0,1.0,3.0,1.0,5.0,22.0,1.0,32.0,19.0,47.0,338.0,2.0,8.0,40.0,0.0,1.0,50.0,44.0,8.0,1.0,21.0,184.0,9.0,1.0,19.0,4.0,1.0,264.0,0
3.0,1.0,4.0,14.0,34.0,45.0,9.0,31.0,20.0,4.0,81.0,12.0,3.0,43.0,37.0,33.0,46.0,32.0,43.0,2.0,27.0,49.0,9.0,1.0,5.0,1.0,5.0,22.0,2.0,32.0,19.0,47.0,154.0,2.0,7.0,40.0,1.0,1.0,50.0,46.0,9.0,1.0,3.0,184.0,1.0,1.0,34.0,4.0,1.0,96.0,0
